Fund Name,Category,Inception Date,Class,Type,Offer,Repurchase,NAV,Validity Date,"Front-end Load %","Back-end Load %","Contingent Load %",Trustee Code
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.3285,104.3798,104.3798,2017-09-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.2152,104.2696,104.2696,2017-09-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.0648,107.0409,107.0409,2017-09-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.7667,107.7235,107.7235,2017-09-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.8753,107.8291,107.8291,2017-09-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.4318,107.3978,107.3978,2017-09-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,111.5784,108.5129,108.5129,2017-09-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,112.06,108.9813,108.9813,2017-09-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.6735,107.6329,107.6329,2017-09-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.8467,107.8013,107.8013,2017-09-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.2684,107.2389,107.2389,2017-09-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.1887,107.1614,107.1614,2017-09-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,109.1225,106.1245,106.1245,2017-09-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,109.3396,106.3356,106.3356,2017-09-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,109.5279,106.5187,106.5187,2017-09-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.6723,105.6867,105.6867,2017-10-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.3795,103.4568,103.4568,2017-10-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.4198,101.551,101.551,2017-10-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.4599,101.59,101.59,2017-10-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.9721,104.0332,104.0332,2017-10-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.4742,103.5489,103.5489,2017-10-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.2687,102.3766,102.3766,2017-10-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.0214,102.1361,102.1361,2017-10-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-.1,121.6807,118.3377,118.3377.1,2017-07-25,-.2,-.3,-.4,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.0152,103.1026,103.1026,2017-10-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.2783,103.3584,103.3584,2017-10-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.7055,103.7739,103.7739,2017-10-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.92,105.9275,105.9275,2017-10-19,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,110.4933,107.4576,107.4576,2017-10-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.6262,105.6418,105.6418,2017-10-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.9865,105.0197,105.0197,2017-10-24,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.7792,105.7906,105.7906,2017-10-25,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.9382,104.9727,104.9727,2017-10-26,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.9477,104.0094,104.0094,2017-10-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.0448,102.1588,102.1588,2017-10-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.372,100.532,100.532,2017-10-31,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.6756,102.7723,102.7723,2017-11-01,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.8728,102.9641,102.9641,2017-11-02,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.2064,104.261,104.261,2017-11-03,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.2629,104.316,104.316,2017-11-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.2042,104.2589,104.2589,2017-11-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.0126,105.0451,105.0451,2017-11-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,109.5084,106.4998,106.4998,2017-11-09,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.6353,105.6507,105.6507,2017-11-10,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,108.0388,105.0706,105.0706,2017-11-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.3636,104.4139,104.4139,2017-11-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.7046,103.773,103.773,2017-11-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.9336,103.9957,103.9957,2017-11-16,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,107.1575,104.2135,104.2135,2017-11-17,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.0042,103.0919,103.0919,2017-11-20,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.6037,103.6749,103.6749,2017-11-21,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,106.3773,103.4547,103.4547,2017-11-22,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.7011,102.7971,102.7971,2017-11-23,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,105.614,102.7124,102.7124,2017-11-24,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.8068,101.9274,101.9274,2017-11-27,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.8185,100.9662,100.9662,2017-11-28,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,103.819,100.9667,100.9667,2017-11-29,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.7913,101.9123,101.9123,2017-11-30,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.9249,102.0422,102.0422,2017-12-04,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.4541,101.5843,101.5843,2017-12-05,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,104.2948,101.4294,101.4294,2017-12-06,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.5983,98.807,98.807,2017-12-07,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,102.2624,99.4529,99.4529,2017-12-08,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.8177,98.0478,98.0478,2017-12-11,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.8489,98.0782,98.0782,2017-12-12,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,101.3903,98.6047,98.6047,2017-12-13,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.8127,97.0705,97.0705,2017-12-14,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,100.7497,97.9817,97.9817,2017-12-15,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,99.9994,97.252,97.252,2017-12-18,-,-,-,CDC
HBL Stock Fund,Equity,"Aug 23, 2007",-,-,98.8279,96.1127,96.1127,2017-12-19,-,-,-,CDC
